21,Z,-0.041759,0.209097,-0.017158,0.039686,-0.001085,-0.192622,0.058097,-0.027334,-0.024673,-0.321485,0.181595,-0.030727,0.066783,-0.001859,0.285744,-0.022513,-0.067977,-0.078791,-0.013020,
22,X,-0.026402,0.035255,-0.003177,-0.039082,0.012456,0.037410,0.015981,0.041744,-0.097752,0.106795,0.222208,0.016506,-0.055329,0.009675,-0.452245,0.035884,0.114228,0.001142,0.024703,
22,Y,-0.018114,0.047773,-0.009001,-0.000407,-0.003274,-0.059264,0.008651,-0.013324,-0.003349,-0.058816,0.037311,-0.101619,-0.037128,0.003865,-0.185679,0.382270,-0.040549,0.022570,0.028083,
22,Z,0.030775,-0.200277,0.009477,-0.062873,0.004477,0.164722,-0.051571,0.026021,0.080057,0.164705,-0.238346,-0.002056,-0.152873,-0.031033,-0.035412,-0.059941,0.212201,0.077516,0.064432,
23,X,-0.023730,0.027716,-0.003539,-0.036018,0.010367,0.048303,0.014238,0.038122,-0.101565,0.120864,0.231355,0.008340,-0.049629,0.010432,-0.492869,0.079013,0.091029,0.005321,0.022248,
23,Y,-0.008661,0.029940,-0.008986,-0.006573,-0.003456,-0.046591,0.006584,-0.007729,0.012295,-0.078217,0.009021,-0.101477,-0.041116,0.007206,-0.151346,0.373996,-0.042726,0.027330,0.030505,
23,Z,0.033271,-0.210353,0.011326,-0.056677,0.003110,0.175054,-0.055454,0.025831,0.078462,0.202627,-0.251559,0.005359,-0.129461,-0.023127,-0.063956,-0.047490,0.172165,0.080061,0.050811,
24,X,-0.020422,0.024358,-0.003965,-0.033350,0.008839,0.052811,0.013058,0.035731,-0.104218,0.129787,0.237469,0.000490,-0.043838,0.012593,-0.520873,0.113704,0.069338,0.008482,0.020006,
24,Y,0.001316,0.021866,-0.009325,-0.010196,-0.003298,-0.041971,0.007064,-0.003427,0.025457,-0.110975,-0.008067,-0.100133,-0.041178,0.010231,-0.111650,0.359955,-0.045307,0.027960,0.031678,
24,Z,0.031315,-0.215331,0.013363,-0.048707,0.001536,0.179217,-0.058503,0.022648,0.074896,0.241739,-0.263332,0.011295,-0.108376,-0.017199,-0.098355,-0.021356,0.134805,0.082411,0.037934,
25,X,-0.014192,0.030529,-0.005946,-0.029427,0.006087,0.045435,0.015046,0.030191,-0.104482,0.097807,0.255092,-0.021966,-0.039075,0.015904,-0.546050,0.198242,0.035906,0.010591,0.020307,
25,Y,0.018310,0.001900,-0.008566,-0.011832,-0.003179,-0.040999,0.003480,-0.000588,0.060257,-0.148215,-0.083376,-0.095654,-0.038130,0.012028,0.006464,0.316366,-0.051275,0.031379,0.031629,
25,Z,0.024882,-0.204474,0.014293,-0.044335,0.002699,0.168988,-0.057789,0.026523,0.063737,0.291981,-0.265879,0.019614,-0.089382,-0.007037,-0.145470,-0.012677,0.103333,0.083555,0.027438,
26,X,-0.025991,0.037514,-0.001949,-0.024324,0.009170,0.044442,0.014508,0.031636,-0.118520,0.140848,0.259533,0.023776,-0.023841,0.010360,-0.479811,0.033170,0.067106,-0.005561,0.007933,
